Jogador,Time,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
Hulk,Atlético Mineiro,7,BRA,FW,37-264,89,0,0,0,0,0,0,1,0,34,1,0,0,0.0,0.0,0.1,4,0,21,31,"67,7",1,22,0,1,0,2024-04-14
Eduardo Vargas,Atlético Mineiro,11,CHI,FW,34-146,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,3,3,"100,0",0,2,0,0,0,2024-04-14
Igor Gomes,Atlético Mineiro,17,BRA,AM,25-028,45,0,0,0,0,2,1,0,0,23,0,0,0,0.1,0.1,0.0,0,0,13,17,"76,5",2,12,2,2,1,2024-04-14
Igor Rabello,Atlético Mineiro,16,BRA,CB,28-352,45,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.0,0,0,11,17,"64,7",0,8,0,0,0,2024-04-14
Federico Zaracho,Atlético Mineiro,15,ARG,CM,26-035,68,0,0,0,0,1,0,0,0,39,2,1,3,0.0,0.0,0.0,4,0,24,30,"80,0",2,17,1,1,1,2024-04-14
Alan Franco,Atlético Mineiro,23,ECU,CM,25-237,22,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,7,8,"87,5",0,6,0,0,0,2024-04-14
Otávio,Atlético Mineiro,5,BRA,CM,29-346,90,0,0,0,0,0,0,0,0,62,3,1,2,0.0,0.0,0.0,0,0,43,50,"86,0",2,34,1,0,0,2024-04-14
Guilherme Arana,Atlético Mineiro,13,BRA,WB,27-000,90,0,0,0,0,0,0,0,0,68,0,4,0,0.0,0.0,0.0,1,0,45,55,"81,8",4,42,2,4,2,2024-04-14
Renzo Saravia,Atlético Mineiro,26,ARG,WB,30-303,90,0,0,0,0,1,0,1,0,56,2,1,0,0.0,0.0,0.0,2,0,29,40,"72,5",6,28,1,2,0,2024-04-14
Jemerson,Atlético Mineiro,34,BRA,CB,31-234,90,0,0,0,0,0,0,1,0,49,1,1,2,0.0,0.0,0.0,0,0,35,42,"83,3",6,22,0,0,0,2024-04-14
Rodrigo Battaglia,Atlético Mineiro,21,ARG,CB,32-277,44,0,0,0,0,0,0,2,1,31,0,0,1,0.0,0.0,0.0,0,0,25,30,"83,3",2,16,0,0,0,2024-04-14
Mauricio Lemos,Atlético Mineiro,4,URU,CB,28-108,90,0,0,0,0,2,0,0,0,55,2,0,2,0.1,0.1,0.0,0,0,32,44,"72,7",2,17,0,1,1,2024-04-14
Éverson,Atlético Mineiro,22,BRA,GK,33-267,90,0,0,0,0,0,0,1,0,34,0,0,0,0.0,0.0,0.0,0,0,22,32,"68,8",0,14,0,0,0,2024-04-14
Luiz Fernando,Atlético Goianiense,11,BRA,FW,27-181,86,1,0,0,0,1,1,0,0,21,1,0,1,0.1,0.1,0.0,3,0,11,16,"68,8",1,11,2,3,3,2024-04-14
Max,Atlético Goianiense,22,BRA,FW,21-291,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,2,1,0,0,2024-04-14
Emiliano Rodríguez,Atlético Goianiense,9,URU,FW,20-273,86,0,0,0,0,2,2,0,0,18,0,0,0,0.4,0.4,0.0,1,0,6,11,"54,5",2,11,3,0,0,2024-04-14
Derek,Atlético Goianiense,19,BRA,FW,26-134,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,1,0,1,0,2024-04-14
Alejo Cruz,Atlético Goianiense,7,URU,LM,23-226,44,0,0,0,0,0,0,1,0,14,1,0,1,0.0,0.0,0.0,1,0,7,10,"70,0",2,8,0,0,0,2024-04-14
Luiz Felipe,Atlético Goianiense,13,BRA,LM,30-218,46,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,5,7,"71,4",0,6,0,0,0,2024-04-14
Gabriel Baralhas,Atlético Goianiense,5,BRA,CM,25-187,90,0,0,0,0,1,0,0,0,34,1,0,1,0.0,0.0,0.0,2,0,22,24,"91,7",5,14,0,1,0,2024-04-14
Shaylon,Atlético Goianiense,10,BRA,RM,26-353,90,0,0,0,1,1,1,0,0,44,0,1,3,0.8,0.0,0.6,6,0,22,35,"62,9",2,20,0,0,0,2024-04-14
Rhaldney,Atlético Goianiense,8,BRA,DM,25-146,45,0,0,0,0,0,0,1,0,23,1,0,1,0.0,0.0,0.0,0,0,19,20,"95,0",1,15,0,2,2,2024-04-14
Yony González,Atlético Goianiense,21,COL,DM,29-278,45,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,2,1,2,4,"50,0",0,8,0,1,0,2024-04-14
Guilherme Romão,Atlético Goianiense,6,BRA,LB,26-190,90,0,0,0,0,3,0,1,0,51,1,1,1,0.2,0.2,0.0,3,0,17,36,"47,2",3,20,2,4,2,2024-04-14
Alix Vinicius,Atlético Goianiense,4,BRA,CB,24-160,44,0,0,0,0,1,0,0,1,24,0,0,0,0.1,0.1,0.0,0,0,15,20,"75,0",0,16,0,0,0,2024-04-14
Adriano Martins,Atlético Goianiense,3,BRA,CB,27-013,75,0,0,0,0,0,0,1,0,20,2,1,2,0.0,0.0,0.0,0,0,8,11,"72,7",1,9,0,0,0,2024-04-14
Pedrão,Atlético Goianiense,14,BRA,CB,31-118,15,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,0,1,"0,0",0,1,0,0,0,2024-04-14
Maguinho,Atlético Goianiense,2,BRA,RB,31-099,89,0,1,0,0,1,0,0,1,27,3,0,1,0.0,0.0,0.1,2,1,14,19,"73,7",1,8,0,1,1,2024-04-14
Ronaldo,Atlético Goianiense,1,BRA,GK,27-236,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,18,33,"54,5",0,18,0,0,0,2024-04-14
Pedro,Flamengo,9,BRA,FW,26-299,90,1,0,1,1,1,0,0,0,17,0,0,0,0.8,0.0,0.0,3,1,9,13,"69,2",1,9,1,0,0,2024-04-14
Everton Soares,Flamengo,11,BRA,LW,28-023,45,0,0,0,0,3,0,0,0,14,0,0,0,0.1,0.1,0.0,0,0,6,7,"85,7",0,10,1,3,1,2024-04-14
Bruno Henrique,Flamengo,27,BRA,LW,33-106,45,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,3,1,15,16,"93,8",4,13,2,0,0,2024-04-14
Luiz Araújo,Flamengo,7,BRA,RW,27-317,85,0,0,0,0,1,0,0,0,36,1,1,1,0.1,0.1,0.0,2,0,19,28,"67,9",2,21,3,4,2,2024-04-14
Victor Hugo,Flamengo,29,BRA,RW,19-339,5,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,11,13,"84,6",1,8,0,0,0,2024-04-14
Giorgian De Arrascaeta,Flamengo,14,URU,AM,29-318,90,0,0,0,0,1,0,1,0,45,0,0,0,0.0,0.0,0.2,6,0,32,41,"78,0",8,24,2,2,2,2024-04-14
Nicolás De La Cruz,Flamengo,18,URU,DM,26-318,89,1,0,0,0,2,1,0,0,67,3,1,0,0.1,0.1,0.1,3,0,48,59,"81,4",3,38,1,1,1,2024-04-14
Lorran,Flamengo,19,BRA,DM,17-285,1,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,1,6,8,"75,0",0,8,0,1,0,2024-04-14
Erick Pulgar,Flamengo,5,CHI,DM,30-090,90,0,0,0,0,1,0,0,0,70,2,0,0,0.0,0.0,0.0,3,0,54,63,"85,7",3,34,0,0,0,2024-04-14
Matías Viña,Flamengo,17,URU,LB,26-157,75,0,0,0,0,1,0,0,0,39,0,1,0,0.0,0.0,0.0,0,0,27,32,"84,4",1,15,2,1,0,2024-04-14
Gerson,Flamengo,8,BRA,LB,26-330,15,0,0,0,0,0,0,0,0,31,2,0,0,0.0,0.0,0.0,0,0,26,30,"86,7",3,18,2,0,0,2024-04-14
Léo Pereira,Flamengo,4,BRA,CB,28-074,76,0,0,0,0,1,0,1,0,56,0,1,0,0.0,0.0,0.0,2,1,42,54,"77,8",2,40,3,0,0,2024-04-14
Carlinhos,Flamengo,22,BRA,CB,27-062,14,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,1,"0,0",0,2,0,0,0,2024-04-14
Fabrício Bruno,Flamengo,15,BRA,CB,28-062,90,0,0,0,0,0,0,1,0,73,0,0,0,0.0,0.0,0.0,1,0,64,67,"95,5",4,41,0,0,0,2024-04-14
Ayrton Lucas,Flamengo,6,BRA,RB,26-300,90,0,0,0,0,1,0,0,0,68,0,2,1,0.0,0.0,0.0,2,0,52,55,"94,5",6,40,3,1,0,2024-04-14
Agustín Rossi,Flamengo,1,ARG,GK,28-237,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,20,25,"80,0",0,17,0,0,0,2024-04-14
Matheus Pereira,Cruzeiro,10,POR,FW,27-345,81,0,0,0,0,3,1,0,0,44,0,0,0,0.3,0.3,0.0,3,0,24,34,"70,6",2,23,1,5,4,2024-04-14
Gabriel Veron,Cruzeiro,30,BRA,FW,21-224,9,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,1,0,4,5,"80,0",1,5,0,2,2,2024-04-14
Arthur,Cruzeiro,11,BRA,LW,25-286,67,0,1,0,0,1,0,1,0,26,0,0,0,0.0,0.0,0.1,5,2,12,21,"57,1",1,15,2,4,1,2024-04-14
Álvaro Barreal,Cruzeiro,21,ARG,LW,23-241,23,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,8,8,"100,0",0,8,1,1,0,2024-04-14
Rafael Silva,Cruzeiro,8,BRA,RW,32-010,67,1,0,0,0,1,1,1,0,22,0,0,2,0.6,0.6,0.0,0,0,12,18,"66,7",5,13,2,0,0,2024-04-14
Rafael Elias,Cruzeiro,19,BRA,RW,25-002,23,1,0,0,0,1,1,1,0,3,0,0,0,0.3,0.3,0.0,0,0,1,1,"100,0",0,1,0,0,0,2024-04-14
Lucas Silva,Cruzeiro,16,BRA,LM,31-058,77,1,0,0,0,1,1,0,0,40,1,0,1,0.1,0.1,0.0,1,0,28,35,"80,0",3,11,0,0,0,2024-04-14
Mateus Vital,Cruzeiro,7,BRA,LM,26-062,13,0,0,0,0,1,0,0,0,10,1,0,0,0.0,0.0,0.0,1,0,7,8,"87,5",2,3,1,0,0,2024-04-14
Lucas Romero,Cruzeiro,29,ARG,CM,29-362,89,0,0,0,0,2,0,0,0,60,2,1,2,0.1,0.1,0.0,2,0,45,52,"86,5",5,28,0,1,0,2024-04-14
João Marcelo,Cruzeiro,43,BRA,CM,23-306,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-04-14
Ramiro Benetti,Cruzeiro,17,BRA,RM,30-328,67,0,0,0,0,0,0,0,0,41,0,0,3,0.0,0.0,0.0,2,0,21,30,"70,0",2,12,0,0,0,2024-04-14
José Cifuentes,Cruzeiro,18,ECU,RM,25-033,23,0,0,0,0,1,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,9,12,"75,0",1,8,0,0,0,2024-04-14
Marlon,Cruzeiro,3,BRA,LB,26-330,90,0,0,0,0,1,0,0,0,54,2,1,1,0.1,0.1,0.2,2,0,38,46,"82,6",3,23,3,0,0,2024-04-14
Zé Ivaldo,Cruzeiro,5,BRA,CB,27-053,90,0,0,0,0,1,0,1,0,47,0,1,1,0.0,0.0,0.0,0,0,35,42,"83,3",2,28,0,0,0,2024-04-14
Neris,Cruzeiro,27,BRA,CB,31-302,90,0,0,0,0,1,1,0,0,55,2,2,0,0.1,0.1,0.0,1,1,41,44,"93,2",0,26,0,0,0,2024-04-14
William,Cruzeiro,12,BRA,RB,29-011,90,0,1,0,0,1,0,0,0,87,5,2,2,0.0,0.0,0.6,7,1,54,68,"79,4",11,41,5,3,1,2024-04-14
Anderson,Cruzeiro,98,BRA,GK,26-040,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,19,20,"95,0",0,13,0,0,0,2024-04-14
Júnior Santos,Botafogo (RJ),11,BRA,FW,29-186,90,0,0,0,0,1,1,1,0,23,2,0,1,0.5,0.5,0.0,2,1,6,10,"60,0",0,11,1,3,2,2024-04-14
Tiquinho Soares,Botafogo (RJ),9,BRA,FW,33-088,73,1,0,0,0,1,1,0,0,21,0,0,1,0.9,0.9,0.0,2,0,10,15,"66,7",1,9,0,1,1,2024-04-14
Óscar Romero,Botafogo (RJ),70,PAR,FW,31-285,17,0,0,0,0,0,0,0,0,15,0,1,2,0.0,0.0,0.0,0,0,7,11,"63,6",0,8,0,1,1,2024-04-14
Jeffinho,Botafogo (RJ),47,BRA,LM,24-106,58,0,0,0,0,2,0,0,0,24,3,1,0,0.5,0.5,0.0,1,0,8,12,"66,7",3,18,1,6,4,2024-04-14
Jefferson Savarino,Botafogo (RJ),10,VEN,"RM,LM",27-155,32,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,9,10,"90,0",1,10,0,1,0,2024-04-14
Marlon Freitas,Botafogo (RJ),17,BRA,CM,29-018,22,0,0,0,0,0,0,0,0,14,1,1,1,0.0,0.0,0.0,0,0,9,11,"81,8",1,7,0,0,0,2024-04-14
Tchê Tchê,Botafogo (RJ),6,BRA,CM,31-228,68,0,0,0,0,0,0,0,0,25,1,2,0,0.0,0.0,0.4,1,0,18,22,"81,8",1,14,0,0,0,2024-04-14
Gregore,Botafogo (RJ),26,BRA,CM,30-043,73,0,0,0,0,0,0,1,0,19,1,0,2,0.0,0.0,0.0,1,0,12,15,"80,0",1,11,0,0,0,2024-04-14
Danilo Barbosa,Botafogo (RJ),5,BRA,"CB,CM",28-046,17,1,0,0,0,1,1,1,0,16,0,0,2,0.2,0.2,0.0,0,0,9,11,"81,8",0,8,0,1,1,2024-04-14
Luiz Henrique,Botafogo (RJ),7,BRA,"RM,LM",23-103,90,0,0,0,0,1,0,0,0,33,0,0,1,0.0,0.0,0.0,0,0,18,23,"78,3",2,20,2,1,0,2024-04-14
Fernando Marçal,Botafogo (RJ),21,BRA,LB,35-055,45,0,0,0,0,0,0,0,0,41,1,0,2,0.0,0.0,0.0,0,0,23,31,"74,2",1,19,1,0,0,2024-04-14
Hugo,Botafogo (RJ),16,BRA,LB,22-207,45,0,1,0,0,0,0,0,0,44,1,0,1,0.0,0.0,0.7,3,1,26,38,"68,4",2,18,2,0,0,2024-04-14
Bastos,Botafogo (RJ),15,ANG,CB,33-018,65,0,0,0,0,0,0,0,0,32,0,0,1,0.0,0.0,0.0,0,0,22,25,"88,0",1,20,0,0,0,2024-04-14
Alexander Barboza,Botafogo (RJ),20,ARG,CB,29-029,6,0,0,0,0,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0,0,3,3,"100,0",1,0,0,0,0,2024-04-14
Lucas Halter,Botafogo (RJ),3,BRA,CB,23-348,90,0,0,0,0,0,0,0,0,48,0,2,0,0.0,0.0,0.0,0,0,35,40,"87,5",0,29,0,0,0,2024-04-14
Mateo Ponte,Botafogo (RJ),4,URU,RB,20-326,90,0,0,0,0,0,0,0,0,49,2,2,3,0.0,0.0,0.0,1,1,34,41,"82,9",2,23,1,2,1,2024-04-14
Gatito Fernández,Botafogo (RJ),1,PAR,GK,36-016,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,30,39,"76,9",0,22,0,0,0,2024-04-14
Alerrandro,Vitória,9,BRA,FW,24-093,66,0,0,0,0,4,2,1,0,15,0,0,0,0.5,0.5,0.0,1,0,6,8,"75,0",1,7,0,1,0,2024-04-14
Luiz Adriano,Vitória,12,BRA,FW,37-002,24,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,4,5,"80,0",0,3,0,0,0,2024-04-14
Osvaldo,Vitória,11,BRA,LW,37-003,67,0,0,0,0,1,1,0,0,26,0,1,0,0.5,0.5,0.1,3,0,12,22,"54,5",0,15,3,2,1,2024-04-14
Iury de Castilho,Vitória,7,BRA,LW,28-221,23,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,4,6,"66,7",0,6,3,3,2,2024-04-14
Matheusinho,Vitória,30,BRA,RW,26-179,90,0,0,0,0,3,0,0,0,48,2,0,0,0.1,0.1,0.2,3,0,30,37,"81,1",4,32,3,1,0,2024-04-14
Dudu,Vitória,21,BRA,LM,24-314,31,0,0,0,0,0,0,0,0,17,2,0,0,0.0,0.0,0.0,2,0,11,14,"78,6",2,10,1,2,2,2024-04-14
Mateus Gonçalves Martins,Vitória,23,BRA,LM,29-199,59,0,0,0,0,1,1,0,0,27,1,0,0,0.1,0.1,0.1,4,0,15,19,"78,9",2,21,3,5,2,2024-04-14
Willian,Vitória,29,BRA,CM,30-334,90,0,0,0,0,2,0,0,0,62,1,2,0,0.1,0.1,0.0,1,0,44,52,"84,6",4,26,2,0,0,2024-04-14
Rodrigo Andrade,Vitória,32,BRA,RM,26-315,66,0,0,0,0,0,0,0,0,44,1,0,2,0.0,0.0,0.1,4,0,26,31,"83,9",1,25,2,4,1,2024-04-14
Jean Mota,Vitória,10,BRA,RM,30-182,24,0,0,0,0,0,0,0,0,29,1,0,0,0.0,0.0,0.0,0,0,20,27,"74,1",3,14,0,0,0,2024-04-14
Lucas Esteves,Vitória,16,BRA,LB,23-295,85,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.2,3,0,28,35,"80,0",1,19,3,1,1,2024-04-14
José Hugo,Vitória,17,BRA,LB,24-180,5,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,5,"100,0",2,4,0,1,0,2024-04-14
Wagner,Vitória,4,BRA,CB,24-266,90,0,0,0,0,0,0,0,0,53,1,2,3,0.0,0.0,0.0,1,0,39,44,"88,6",1,26,1,1,1,2024-04-14
Camutanga,Vitória,13,BRA,CB,30-200,90,0,0,0,0,1,0,1,0,61,4,1,1,0.0,0.0,0.0,0,0,43,48,"89,6",2,27,0,0,0,2024-04-14
Zeca,Vitória,2,BRA,RB,29-334,90,0,0,0,0,1,1,0,0,70,2,2,0,0.1,0.1,0.1,4,0,52,65,"80,0",7,43,6,1,1,2024-04-14
Lucas Arcanjo,Vitória,1,BRA,GK,25-250,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,19,22,"86,4",0,4,0,0,0,2024-04-14
Endrick,Palmeiras,9,BRA,FW,17-268,61,0,0,0,0,2,0,1,0,23,2,0,3,0.0,0.0,0.0,2,1,8,10,"80,0",1,15,1,0,0,2024-04-14
Lázaro,Palmeiras,17,BRA,FW,22-033,29,0,0,0,0,1,0,0,0,20,0,0,0,0.1,0.1,0.1,1,0,16,17,"94,1",3,13,2,1,1,2024-04-14
Rony,Palmeiras,10,BRA,LW,28-339,89,0,0,0,0,3,1,0,0,19,3,0,0,0.1,0.1,0.0,3,0,8,10,"80,0",0,13,0,1,1,2024-04-14
Kaiky Naves,Palmeiras,34,BRA,LW,21-342,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,"100,0",0,1,0,0,0,2024-04-14
Estevão,Palmeiras,41,BRA,RW,17-356,60,0,0,0,0,0,0,0,0,18,1,1,0,0.0,0.0,0.0,0,0,11,15,"73,3",1,19,1,1,1,2024-04-14
Luis Guilherme,Palmeiras,31,BRA,RW,18-065,30,0,0,0,0,1,0,0,0,23,0,0,0,0.0,0.0,0.1,5,0,12,20,"60,0",3,13,4,3,3,2024-04-14
Raphael Veiga,Palmeiras,23,BRA,AM,28-300,65,0,0,0,0,2,1,0,0,31,2,0,1,0.1,0.1,0.0,1,1,14,24,"58,3",2,18,0,1,0,2024-04-14
Fabinho,Palmeiras,35,BRA,AM,22-005,25,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,1,0,16,20,"80,0",6,13,0,0,0,2024-04-14
Gabriel Menino,Palmeiras,25,BRA,DM,23-198,90,0,0,0,0,2,0,1,0,59,2,0,5,0.2,0.2,0.1,6,0,36,43,"83,7",5,38,3,1,1,2024-04-14
Richard Ríos,Palmeiras,27,COL,DM,23-317,66,1,0,0,0,1,1,1,0,31,6,0,1,0.2,0.2,0.0,2,0,12,17,"70,6",1,18,1,4,2,2024-04-14
José López,Palmeiras,42,ARG,DM,23-130,24,0,0,0,0,1,0,1,0,15,0,0,1,0.1,0.1,0.0,1,0,8,10,"80,0",2,13,1,0,0,2024-04-14
Vanderlan,Palmeiras,6,BRA,LB,21-220,90,0,0,0,0,1,0,0,0,27,3,0,1,0.0,0.0,0.0,0,0,11,18,"61,1",2,16,0,0,0,2024-04-14
Murilo Cerqueira,Palmeiras,26,BRA,CB,27-018,90,0,0,0,0,1,1,0,0,37,2,1,1,0.1,0.1,0.0,0,0,27,31,"87,1",3,26,1,0,0,2024-04-14
Luan Garcia,Palmeiras,13,BRA,CB,30-340,90,0,0,0,0,0,0,0,0,35,1,0,0,0.0,0.0,0.0,0,0,23,28,"82,1",0,24,0,1,1,2024-04-14
Mayke,Palmeiras,12,BRA,RB,31-156,90,0,0,0,0,0,0,1,0,61,4,5,2,0.0,0.0,0.0,1,0,35,46,"76,1",3,34,1,0,0,2024-04-14
Wéverton,Palmeiras,21,BRA,GK,36-123,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,18,33,"54,5",0,23,0,0,0,2024-04-14
Germán Cano,Fluminense,14,ARG,"FW,AM",36-071,88,0,0,0,0,5,3,0,0,34,0,0,0,0.7,0.7,0.2,4,0,19,25,"76,0",1,19,1,2,0,2024-04-13
Kauã Elias,Fluminense,19,BRA,AM,18-016,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,"0,0",0,1,0,1,0,2024-04-13
Jhon Arias,Fluminense,21,COL,LW,26-205,90,0,0,0,0,3,2,0,0,58,0,1,0,0.1,0.1,0.0,8,0,34,45,"75,6",7,37,5,7,2,2024-04-13
Marquinhos,Fluminense,77,BRA,"RW,RB",21-006,90,0,0,0,0,4,2,1,0,71,0,0,1,0.1,0.1,0.4,3,0,40,49,"81,6",1,42,4,6,0,2024-04-13
Ganso,Fluminense,10,BRA,"AM,DM",34-184,79,0,2,0,0,0,0,0,0,71,1,0,0,0.0,0.0,0.3,12,2,65,69,"94,2",9,35,2,1,1,2024-04-13
Felipe Vieira,Fluminense,13,,CB,,11,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,9,9,"100,0",1,9,0,0,0,2024-04-13
Lima,Fluminense,45,BRA,DM,27-307,90,2,0,0,0,4,2,0,0,75,0,2,1,0.3,0.3,0.0,3,0,53,60,"88,3",4,35,0,5,1,2024-04-13
André,Fluminense,7,BRA,"DM,CB",22-272,90,0,0,0,0,0,0,1,0,79,0,1,0,0.0,0.0,0.0,3,1,63,69,"91,3",8,46,0,5,4,2024-04-13
Marcelo,Fluminense,12,BRA,LB,35-337,90,0,0,0,0,3,0,0,0,74,1,1,3,0.1,0.1,0.0,5,0,48,64,"75,0",7,31,1,0,0,2024-04-13
Martinelli,Fluminense,8,BRA,CB,22-339,90,0,0,0,0,2,0,0,0,63,0,0,2,0.2,0.2,0.0,1,0,46,53,"86,8",1,35,0,0,0,2024-04-13
Felipe Melo,Fluminense,30,BRA,CB,40-292,57,0,0,0,0,1,0,0,0,41,0,1,0,0.0,0.0,0.0,0,0,27,34,"79,4",3,22,0,0,0,2024-04-13
John Kennedy,Fluminense,9,BRA,FW,21-331,33,0,0,0,0,2,1,0,0,13,1,0,0,0.1,0.1,0.0,1,0,7,8,"87,5",1,9,1,3,1,2024-04-13
Samuel Xavier,Fluminense,2,BRA,RB,33-312,57,0,0,0,0,2,1,0,0,47,2,0,0,0.1,0.1,0.2,3,0,34,37,"91,9",0,22,2,0,0,2024-04-13
Douglas Costa,Fluminense,90,BRA,RW,33-212,33,0,0,0,0,0,0,0,0,30,0,1,1,0.0,0.0,0.2,3,0,17,27,"63,0",0,18,2,4,3,2024-04-13
Fábio,Fluminense,1,BRA,GK,43-196,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,27,32,"84,4",0,17,0,0,0,2024-04-13
Henry Mosquera,Red Bull Bragantino,30,COL,"RM,FW",22-150,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,2,0,6,12,"50,0",0,18,3,5,2,2024-04-13
Eduardo Sasha,Red Bull Bragantino,19,BRA,"FW,LW",32-049,90,1,0,0,0,5,3,0,0,29,1,1,1,0.4,0.4,0.1,3,0,15,20,"75,0",1,12,0,0,0,2024-04-13
Ignacio Laquintana,Red Bull Bragantino,33,URU,RW,25-072,45,0,0,0,0,1,1,0,0,15,0,0,0,0.1,0.1,0.0,2,0,8,10,"80,0",2,8,2,1,1,2024-04-13
Vitinho,Red Bull Bragantino,28,BRA,LM,25-012,45,0,2,0,0,1,1,1,0,17,3,0,0,0.0,0.0,0.5,5,3,8,11,"72,7",1,5,0,1,0,2024-04-13
Gustavinho,Red Bull Bragantino,22,BRA,LM,19-356,45,0,0,0,0,0,0,0,0,29,4,0,1,0.0,0.0,0.1,3,0,11,20,"55,0",3,6,0,2,1,2024-04-13
Thiago Borbas,Red Bull Bragantino,18,URU,FW,22-006,45,1,0,0,0,3,3,0,0,18,2,0,1,0.5,0.5,0.0,1,0,3,5,"60,0",0,5,0,0,0,2024-04-13
Raul,Red Bull Bragantino,23,BRA,CM,27-277,45,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,15,17,"88,2",4,8,0,0,0,2024-04-13
Eric Ramires,Red Bull Bragantino,7,BRA,CM,23-247,45,0,0,0,0,1,0,0,0,20,6,0,0,0.0,0.0,0.0,1,0,8,12,"66,7",2,5,0,0,0,2024-04-13
Jadsom,Red Bull Bragantino,5,BRA,"CM,RM",22-329,90,0,0,0,0,1,0,1,0,29,2,0,1,0.0,0.0,0.2,2,0,16,21,"76,2",3,18,0,0,0,2024-04-13
Juninho Capixaba,Red Bull Bragantino,29,BRA,LB,26-282,69,0,0,0,0,1,0,1,0,41,3,1,1,0.1,0.1,0.0,1,0,21,34,"61,8",4,19,0,0,0,2024-04-13
Guilherme,Red Bull Bragantino,31,BRA,LB,22-059,21,0,0,0,0,2,0,0,0,13,0,1,1,0.0,0.0,0.0,1,0,4,7,"57,1",0,5,1,0,0,2024-04-13
Luan Cândido,Red Bull Bragantino,36,BRA,CB,23-071,90,0,0,0,0,1,0,1,0,32,2,2,1,0.0,0.0,0.0,1,0,12,17,"70,6",0,9,0,0,0,2024-04-13
Douglas Mendes,Red Bull Bragantino,39,BRA,CB,19-305,90,0,0,0,0,0,0,0,0,27,1,0,2,0.0,0.0,0.0,0,0,14,19,"73,7",2,17,0,0,0,2024-04-13
José Hurtado,Red Bull Bragantino,34,ECU,RB,22-112,90,0,0,0,0,0,0,0,0,47,4,1,1,0.0,0.0,0.0,3,1,23,34,"67,6",4,18,5,3,3,2024-04-13
Cleiton Schwengber,Red Bull Bragantino,1,BRA,GK,26-238,45,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,6,13,"46,2",0,4,0,0,0,2024-04-13
Lucão,Red Bull Bragantino,40,BRA,GK,23-047,45,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,4,15,"26,7",0,8,0,0,0,2024-04-13
Jonathan Calleri,São Paulo,9,ARG,FW,30-203,90,0,0,0,0,3,0,0,0,29,1,0,0,0.1,0.1,0.0,0,0,15,21,"71,4",0,16,1,1,1,2024-04-13
